sample_id,source_file,source_row,source_kind,chapter,scene,context,context_translation,context_line_count,response,response_translation,response_len,speaker
00004667,CSV/unit/01-01/adv_unit_01-01_03.csv,65,unit,unit/01-01,adv_unit_01-01_03,"？？？: ――遅い。
？？？: いつまで待たせるつもりですか？ プロデューサー。
咲季: ……………………………………………………","？？？: ——太慢了。
？？？: 您打算让我们等到什么时候？制作人。
咲季: ……………………………………………………",3,……ねぇ、プロデューサー？,……喂，制作人？,13,咲季
00004668,CSV/unit/01-01/adv_unit_01-01_03.csv,66,unit,unit/01-01,adv_unit_01-01_03,"？？？: いつまで待たせるつもりですか？ プロデューサー。
咲季: ……………………………………………………
咲季: ……ねぇ、プロデューサー？","？？？: 您打算让我们等到什么时候？制作人。
咲季: ……………………………………………………
咲季: ……喂，制作人？",3,このコたち、誰？,这些孩子是谁啊？,8,咲季
00004669,CSV/unit/01-01/adv_unit_01-01_03.csv,72,unit,unit/01-01,adv_unit_01-01_03,"手毬: プロデューサー、説明してください！
手毬: あなたがプロデュースするのは、私だけ……
手毬: そうじゃなかったんですか？","手毬: 制作人，请解释清楚！
手毬: 说好只培育我一个人的……
手毬: 难道不是吗？",3,ちょ、ちょちょちょ、ちょっとプロデューサー！！,等、等等等等，等一下制作人！！,23,咲季
00004670,CSV/unit/01-01/adv_unit_01-01_03.csv,73,unit,unit/01-01,adv_unit_01-01_03,"手毬: あなたがプロデュースするのは、私だけ……
手毬: そうじゃなかったんですか？
咲季: ちょ、ちょちょちょ、ちょっとプロデューサー！！","手毬: 说好只培育我一个人的……
手毬: 难道不是吗？
咲季: 等、等等等等，等一下制作人！！",3,どういうコト！？,这到底什么意思！？,8,咲季
00004671,CSV/unit/01-01/adv_unit_01-01_04.csv,10,unit,unit/01-01,adv_unit_01-01_04,"__narration__: そして最後に、
__narration__: 大会最優秀のアイドル1名を選ぶ投票が行われ――
__narration__: <r\=プリマステラ>一番星</r>が誕生するんです！","旁白: 最后还会进行投票——
旁白: 选出大赛最优秀的1名偶像——
旁白: <r\=プリマステラ>一等星</r>就此诞生！",3,この3人でユニットを組んで……？,要我们三个人组成组合……？,16,咲季
00004672,CSV/unit/01-01/adv_unit_01-01_04.csv,16,unit,unit/01-01,adv_unit_01-01_04,"手毬: プロデューサー……ふざけているんですか……！
手毬: 私が……っ……ユニットなんて、組むわけない！
手毬: 絶対にイヤ！ お断りです！","手毬: 制作人……你是在开玩笑吗……！
手毬: 我怎么可能……会和人组什么组合！
手毬: 绝对不要！我拒绝！",3,こっちだってお断りよ！,这边才要拒绝呢！,11,咲季
00004673,CSV/unit/01-01/adv_unit_01-01_04.csv,17,unit,unit/01-01,adv_unit_01-01_04,"手毬: 私が……っ……ユニットなんて、組むわけない！
手毬: 絶対にイヤ！ お断りです！
咲季: こっちだってお断りよ！","手毬: 我怎么可能……会和人组什么组合！
手毬: 绝对不要！我拒绝！
咲季: 这边才要拒绝呢！",3,あなたたちが誰だか知らないけど、,虽然不知道你们是谁，,16,咲季
00004674,CSV/unit/01-01/adv_unit_01-01_04.csv,18,unit,unit/01-01,adv_unit_01-01_04,"手毬: 絶対にイヤ！ お断りです！
咲季: こっちだってお断りよ！
咲季: あなたたちが誰だか知らないけど、","手毬: 绝对不要！我拒绝！
咲季: 这边才要拒绝呢！
咲季: 虽然不知道你们是谁，",3,このわたしは、入学試験で首席だったのよっ！,但本小姐可是入学考试的第一名哦！,21,咲季
00004675,CSV/unit/01-01/adv_unit_01-01_04.csv,19,unit,unit/01-01,adv_unit_01-01_04,"咲季: こっちだってお断りよ！
咲季: あなたたちが誰だか知らないけど、
咲季: このわたしは、入学試験で首席だったのよっ！","咲季: 这边才要拒绝呢！
咲季: 虽然不知道你们是谁，
咲季: 但本小姐可是入学考试的第一名哦！",3,わたしは、ここに、勝つためにきたの！,我来这里就是为了赢得胜利！,18,咲季
00004676,CSV/unit/01-01/adv_unit_01-01_04.csv,20,unit,unit/01-01,adv_unit_01-01_04,"咲季: あなたたちが誰だか知らないけど、
咲季: このわたしは、入学試験で首席だったのよっ！
咲季: わたしは、ここに、勝つためにきたの！","咲季: 虽然不知道你们是谁，
咲季: 但本小姐可是入学考试的第一名哦！
咲季: 我来这里就是为了赢得胜利！",3,足手まといなんていらないわ！,才不需要拖后腿的人呢！,14,咲季
00004677,CSV/unit/01-01/adv_unit_01-01_04.csv,22,unit,unit/01-01,adv_unit_01-01_04,"咲季: わたしは、ここに、勝つためにきたの！
咲季: 足手まといなんていらないわ！
手毬: 井の中の蛙。","咲季: 我来这里就是为了赢得胜利！
咲季: 才不需要拖后腿的人呢！
手毬: 井底之蛙。",3,は、はあ！？,哈、哈啊！？,6,咲季
00004678,CSV/unit/01-01/adv_unit_01-01_04.csv,26,unit,unit/01-01,adv_unit_01-01_04,"手毬: 今年から入学した未経験者の中で
手毬: 1位を取ったからって、それがなに？
手毬: なんの自慢にもならないのに、こっけいだね。","手毬: 在今年的新生里
手毬: 就算拿了第一名又怎样？
手毬: 根本不值得骄傲，真是可笑呢。",3,なっ……なんっですってぇ～～～～～～～～～～～！,你……你说什～～～～～～～～～～～么！,24,咲季
00004679,CSV/unit/01-01/adv_unit_01-01_04.csv,30,unit,unit/01-01,adv_unit_01-01_04,"ことね: はいっ、そこまでぇ～～～～～～っ♪
ことね: ふたりとも！ 喧嘩はやめなよ～！
ことね: アイドルがしちゃダメな顔になってるよ～！","琴音: 好啦～到此为止～～～～～♪
琴音: 你们两个！不许吵架啦～！
琴音: 都露出偶像不该有的表情了哦～！",3,うっ……,呜……,4,咲季
00004680,CSV/unit/01-01/adv_unit_01-01_04.csv,32,unit,unit/01-01,adv_unit_01-01_04,"ことね: アイドルがしちゃダメな顔になってるよ～！
咲季: うっ……
手毬: ……………ふん。","琴音: 都露出偶像不该有的表情了哦～！
咲季: 呜……
手毬: ………哼。",3,とにかく～ッ！,总～而言之！,7,咲季
00004681,CSV/unit/01-01/adv_unit_01-01_04.csv,33,unit,unit/01-01,adv_unit_01-01_04,"咲季: うっ……
手毬: ……………ふん。
咲季: とにかく～ッ！","咲季: 呜……
手毬: ………哼。
咲季: 总～而言之！",3,わたしはユニットを組むなんて絶対イヤ！,我绝对不要组什么组合！,19,咲季
00004682,CSV/unit/01-01/adv_unit_01-01_04.csv,34,unit,unit/01-01,adv_unit_01-01_04,"手毬: ……………ふん。
咲季: とにかく～ッ！
咲季: わたしはユニットを組むなんて絶対イヤ！","手毬: ………哼。
咲季: 总～而言之！
咲季: 我绝对不要组什么组合！",3,プロデューサー！ わたしをプロデュースしたいなら、,制作人！要是真想培育我的话，,25,咲季
00004683,CSV/unit/01-01/adv_unit_01-01_04.csv,35,unit,unit/01-01,adv_unit_01-01_04,"咲季: とにかく～ッ！
咲季: わたしはユニットを組むなんて絶対イヤ！
咲季: プロデューサー！ わたしをプロデュースしたいなら、","咲季: 总～而言之！
咲季: 我绝对不要组什么组合！
咲季: 制作人！要是真想培育我的话，",3,心を入れ替えて謝りにきなさい！,就改过自新来向我道歉！,15,咲季
00004684,CSV/unit/01-01/adv_unit_01-01_04.csv,36,unit,unit/01-01,adv_unit_01-01_04,"咲季: わたしはユニットを組むなんて絶対イヤ！
咲季: プロデューサー！ わたしをプロデュースしたいなら、
咲季: 心を入れ替えて謝りにきなさい！","咲季: 我绝对不要组什么组合！
咲季: 制作人！要是真想培育我的话，
咲季: 就改过自新来向我道歉！",3,じゃなきゃ、この話はナシだからね！,否则这事免谈！,17,咲季
00004685,CSV/unit/01-01/adv_unit_01-01_05.csv,19,unit,unit/01-01,adv_unit_01-01_05,"ことね: （……ごめんプロデューサー）
ことね: （やっぱ、ストーカーっぽいって）
ことね: あ！ 見つけた！ 花海ちゃ～ん！","琴音: （……抱歉啊制作人）
琴音: （果然很像跟踪狂呢）
琴音: 啊！找到了！小花海～！",3,プロデューサー……なに？ さっそく気が変わった――,制作人……怎么了？这么快就改变主意——,25,咲季
00004686,CSV/unit/01-01/adv_unit_01-01_05.csv,20,unit,unit/01-01,adv_unit_01-01_05,"ことね: （やっぱ、ストーカーっぽいって）
ことね: あ！ 見つけた！ 花海ちゃ～ん！
咲季: プロデューサー……なに？ さっそく気が変わった――","琴音: （果然很像跟踪狂呢）
琴音: 啊！找到了！小花海～！
咲季: 制作人……怎么了？这么快就改变主意——",3,ってわけじゃなさそうね？,看来不是这样呢？,12,咲季
00004687,CSV/unit/01-01/adv_unit_01-01_05.csv,28,unit,unit/01-01,adv_unit_01-01_05,"ことね: （くふふ……こいつには、あたしが成り上がるために）
ことね: （役立ってもらわなくちゃいけないからね～）
ことね: あたしぃ、花海ちゃんとユニット組みたいな～って♪","琴音: （呵呵……为了让我能出人头地）
琴音: （这家伙可是必须好好利用的工具人呢～）
琴音: 人家啊～想和小花海组组合呢～♪",3,絶対イヤって言ったはずだけど？,我应该明确拒绝过才对吧？,15,咲季
00004688,CSV/unit/01-01/adv_unit_01-01_05.csv,30,unit,unit/01-01,adv_unit_01-01_05,"ことね: あたしぃ、花海ちゃんとユニット組みたいな～って♪
咲季: 絶対イヤって言ったはずだけど？
ことね: 足手まといはいらないから？","琴音: 人家啊～想和小花海组组合呢～♪
咲季: 我应该明确拒绝过才对吧？
琴音: 因为不需要拖后腿的？",3,そーよ！,没错！,4,咲季
00004689,CSV/unit/01-01/adv_unit_01-01_05.csv,36,unit,unit/01-01,adv_unit_01-01_05,"{user}: では、足手まといではないことを証明しましょう。
{user}: 咲季さん。
{user}: 入学試験で、一番得意な科目はなんでしたか？","制作人: 那么，就来证明我不是拖后腿的人吧。
制作人: 咲季同学。
制作人: 入学考试时你最擅长的科目是什么？",3,ぜんぶ得意だけど――――,我全部都很擅长————,12,咲季
00004690,CSV/unit/01-01/adv_unit_01-01_05.csv,37,unit,unit/01-01,adv_unit_01-01_05,"{user}: 咲季さん。
{user}: 入学試験で、一番得意な科目はなんでしたか？
咲季: ぜんぶ得意だけど――――","制作人: 咲季同学。
制作人: 入学考试时你最擅长的科目是什么？
咲季: 我全部都很擅长————",3,一番はダンスね。それがなに？,不过舞蹈是最强的。问这个干嘛？,14,咲季
00004691,CSV/unit/01-01/adv_unit_01-01_05.csv,51,unit,unit/01-01,adv_unit_01-01_05,"ことね: （なに考えてんだこの人ぉ――ッ！）
ことね: （あたしの成績知ってるくせに！）
ことね: （落ちこぼれだって知ってるくせにぃっ！）","琴音: （这人到底在想什么啊——！）
琴音: （明明知道我的成绩单！）
琴音: （明明知道我是个吊车尾的！）",3,ねぇ……本気で言ってんの？,喂……你是认真的？,13,咲季
00004692,CSV/unit/01-01/adv_unit_01-01_05.csv,52,unit,unit/01-01,adv_unit_01-01_05,"ことね: （あたしの成績知ってるくせに！）
ことね: （落ちこぼれだって知ってるくせにぃっ！）
咲季: ねぇ……本気で言ってんの？","琴音: （明明知道我的成绩单！）
琴音: （明明知道我是个吊车尾的！）
咲季: 喂……你是认真的？",3,このわたしが、そいつに負けるって？,要我输给那家伙？,17,咲季
00004693,CSV/unit/01-01/adv_unit_01-01_05.csv,54,unit,unit/01-01,adv_unit_01-01_05,"咲季: ねぇ……本気で言ってんの？
咲季: このわたしが、そいつに負けるって？
{user}: はい。","咲季: 喂……你是认真的？
咲季: 要我输给那家伙？
制作人: 是的。",3,面白いじゃない！ 乗ったわ、その勝負！！,有意思！这挑战我接下了！！,20,咲季
00004694,CSV/unit/01-01/adv_unit_01-01_05.csv,55,unit,unit/01-01,adv_unit_01-01_05,"咲季: このわたしが、そいつに負けるって？
{user}: はい。
咲季: 面白いじゃない！ 乗ったわ、その勝負！！","咲季: 要我输给那家伙？
制作人: 是的。
咲季: 有意思！这挑战我接下了！！",3,わたしが負けたら、,要是我输了，,9,咲季
00004695,CSV/unit/01-01/adv_unit_01-01_05.csv,56,unit,unit/01-01,adv_unit_01-01_05,"{user}: はい。
咲季: 面白いじゃない！ 乗ったわ、その勝負！！
咲季: わたしが負けたら、","制作人: 是的。
咲季: 有意思！这挑战我接下了！！
咲季: 要是我输了，",3,ユニットでもなんでも入ってあげる！,就加入组合什么的都随你便！,17,咲季
00004696,CSV/unit/01-01/adv_unit_01-01_05.csv,57,unit,unit/01-01,adv_unit_01-01_05,"咲季: 面白いじゃない！ 乗ったわ、その勝負！！
咲季: わたしが負けたら、
咲季: ユニットでもなんでも入ってあげる！","咲季: 有意思！这挑战我接下了！！
咲季: 要是我输了，
咲季: 就加入组合什么的都随你便！",3,その代わり、わたしが勝ったら、,但反过来要是我赢了，,15,咲季
00004697,CSV/unit/01-01/adv_unit_01-01_05.csv,58,unit,unit/01-01,adv_unit_01-01_05,"咲季: わたしが負けたら、
咲季: ユニットでもなんでも入ってあげる！
咲季: その代わり、わたしが勝ったら、","咲季: 要是我输了，
咲季: 就加入组合什么的都随你便！
咲季: 但反过来要是我赢了，",3,わたしだけのプロデューサーになるのよ！,你就得当我专属的制作人！,19,咲季
00004698,CSV/unit/01-01/adv_unit_01-01_05.csv,62,unit,unit/01-01,adv_unit_01-01_05,"{user}: いいでしょう。
ことね: （ぎゃ～～～～ッ！）
ことね: （な～んでそんなに自信満々なんだよぉ～～～ッ！）","制作人: 可以。
琴音: （呀啊啊啊啊——！）
琴音: （为～什么你能这么自信满满啊～～～！）",3,勝負はいつ？,什么时候比试？,6,咲季
00004699,CSV/unit/01-01/adv_unit_01-01_05.csv,64,unit,unit/01-01,adv_unit_01-01_05,"ことね: （な～んでそんなに自信満々なんだよぉ～～～ッ！）
咲季: 勝負はいつ？
{user}: 明後日、ダンスレッスン室で。","琴音: （为～什么你能这么自信满满啊～～～！）
咲季: 什么时候比试？
制作人: 后天，在舞蹈训练室。",3,決まりね。この学園での初勝負――,就这么定了。在这所学园的首次较量——,16,咲季
00004700,CSV/unit/01-01/adv_unit_01-01_05.csv,65,unit,unit/01-01,adv_unit_01-01_05,"咲季: 勝負はいつ？
{user}: 明後日、ダンスレッスン室で。
咲季: 決まりね。この学園での初勝負――","咲季: 什么时候比试？
制作人: 后天，在舞蹈训练室。
咲季: 就这么定了。在这所学园的首次较量——",3,楽しみにしているわっ！,我很期待哦！,11,咲季
00004701,CSV/unit/01-01/adv_unit_01-01_08.csv,2,unit,unit/01-01,adv_unit_01-01_08,__narration__: ことねと咲季の、勝負の日がやってきた。,旁白: 琴音和咲季决一胜负的日子终于到来了。,1,よく逃げずにやってきたわね！ 褒めてあげるわっ！,居然没逃跑乖乖来了呢！表扬你哦～！,24,咲季
00004702,CSV/unit/01-01/adv_unit_01-01_08.csv,6,unit,unit/01-01,adv_unit_01-01_08,"ことね: おっ、さんきゅ～。
ことね: よ～っし、じゃーさっそく勝負する～？
ことね: 悪いケドぉ、かる～く勝たせてもらっちゃうからね～♪","琴音: 噢～谢啦。
琴音: 好～嘞，那现在就开始比试吧～？
琴音: 不好意思啦～人家会轻轻松松赢下比赛的♪",3,…………………………へぇ。,…………………………嘿诶。,13,咲季
00004703,CSV/unit/01-01/adv_unit_01-01_08.csv,7,unit,unit/01-01,adv_unit_01-01_08,"ことね: よ～っし、じゃーさっそく勝負する～？
ことね: 悪いケドぉ、かる～く勝たせてもらっちゃうからね～♪
咲季: …………………………へぇ。","琴音: 好～嘞，那现在就开始比试吧～？
琴音: 不好意思啦～人家会轻轻松松赢下比赛的♪
咲季: …………………………嘿诶。",3,びっくりしたぁ。,吓我一跳。,8,咲季
00004704,CSV/unit/01-01/adv_unit_01-01_08.csv,8,unit,unit/01-01,adv_unit_01-01_08,"ことね: 悪いケドぉ、かる～く勝たせてもらっちゃうからね～♪
咲季: …………………………へぇ。
咲季: びっくりしたぁ。","琴音: 不好意思啦～人家会轻轻松松赢下比赛的♪
咲季: …………………………嘿诶。
咲季: 吓我一跳。",3,あんなに自信がなさそうだったのに……,明明前天还那么没自信的样子……,18,咲季
00004705,CSV/unit/01-01/adv_unit_01-01_08.csv,9,unit,unit/01-01,adv_unit_01-01_08,"咲季: …………………………へぇ。
咲季: びっくりしたぁ。
咲季: あんなに自信がなさそうだったのに……","咲季: …………………………嘿诶。
咲季: 吓我一跳。
咲季: 明明前天还那么没自信的样子……",3,あなた、一昨日とはまるで別人じゃない！,你简直和前天判若两人！,19,咲季
00004706,CSV/unit/01-01/adv_unit_01-01_08.csv,10,unit,unit/01-01,adv_unit_01-01_08,"咲季: びっくりしたぁ。
咲季: あんなに自信がなさそうだったのに……
咲季: あなた、一昨日とはまるで別人じゃない！","咲季: 吓我一跳。
咲季: 明明前天还那么没自信的样子……
咲季: 你简直和前天判若两人！",3,いったい、なにがあったの！？,到底发生什么了！？,14,咲季
00004707,CSV/unit/01-01/adv_unit_01-01_08.csv,21,unit,unit/01-01,adv_unit_01-01_08,"ことね: カクゴしろよぉ学年首席ぃ！
ことね: あたしが勝ったら～、
ことね: き～っちり約束守ってもらうからナ～！","琴音: 做好觉悟吧学年首席！
琴音: 要是我赢了～，
琴音: 你可要好好遵守约定哦～！",3,なんだかよくわからないけど――――,虽然不太明白为什么————,17,咲季
00004708,CSV/unit/01-01/adv_unit_01-01_08.csv,22,unit,unit/01-01,adv_unit_01-01_08,"ことね: あたしが勝ったら～、
ことね: き～っちり約束守ってもらうからナ～！
咲季: なんだかよくわからないけど――――","琴音: 要是我赢了～，
琴音: 你可要好好遵守约定哦～！
咲季: 虽然不太明白为什么————",3,今日のあなたは、アイドルの顔をしているわ。,但今天的你，确实有着偶像的面容呢。,21,咲季
00004709,CSV/unit/01-01/adv_unit_01-01_08.csv,23,unit,unit/01-01,adv_unit_01-01_08,"ことね: き～っちり約束守ってもらうからナ～！
咲季: なんだかよくわからないけど――――
咲季: 今日のあなたは、アイドルの顔をしているわ。","琴音: 你可要好好遵守约定哦～！
咲季: 虽然不太明白为什么————
咲季: 但今天的你，确实有着偶像的面容呢。",3,うん……うん……いいわね！,嗯……嗯……很不错呢！,13,咲季
00004710,CSV/unit/01-01/adv_unit_01-01_08.csv,24,unit,unit/01-01,adv_unit_01-01_08,"咲季: なんだかよくわからないけど――――
咲季: 今日のあなたは、アイドルの顔をしているわ。
咲季: うん……うん……いいわね！","咲季: 虽然不太明白为什么————
咲季: 但今天的你，确实有着偶像的面容呢。
咲季: 嗯……嗯……很不错呢！",3,いまのあなたに負けたら、す～っごく悔しいわ！,要是输给现在的你，我～会超级不甘心的！,22,咲季
00004711,CSV/unit/01-01/adv_unit_01-01_08.csv,25,unit,unit/01-01,adv_unit_01-01_08,"咲季: 今日のあなたは、アイドルの顔をしているわ。
咲季: うん……うん……いいわね！
咲季: いまのあなたに負けたら、す～っごく悔しいわ！","咲季: 但今天的你，确实有着偶像的面容呢。
咲季: 嗯……嗯……很不错呢！
咲季: 要是输给现在的你，我～会超级不甘心的！",3,相手に取って不足なし！ 特別に名前を聞いてあげる。,作为对手无可挑剔！特别允许你报上名字。,25,咲季
00004712,CSV/unit/01-01/adv_unit_01-01_08.csv,28,unit,unit/01-01,adv_unit_01-01_08,"咲季: 相手に取って不足なし！ 特別に名前を聞いてあげる。
ことね: 言ってなかったっけ？ あたしは藤田ことね。
ことね: よろしくねぇ～、花海ちゃん♪","咲季: 作为对手无可挑剔！特别允许你报上名字。
琴音: 我没说过吗？我是藤田琴音。
琴音: 请多指教啦～小花海♪",3,ことね……！ あなたのこと、好きになれそう――,琴音……！我好像快要喜欢上你了——,23,咲季
00004713,CSV/unit/01-01/adv_unit_01-01_08.csv,29,unit,unit/01-01,adv_unit_01-01_08,"ことね: 言ってなかったっけ？ あたしは藤田ことね。
ことね: よろしくねぇ～、花海ちゃん♪
咲季: ことね……！ あなたのこと、好きになれそう――","琴音: 我没说过吗？我是藤田琴音。
琴音: 请多指教啦～小花海♪
咲季: 琴音……！我好像快要喜欢上你了——",3,負かしてあげるから、かかってきなさい！,我会打败你的，尽管放马过来吧！,19,咲季
00004714,CSV/unit/01-01/adv_unit_01-01_08.csv,37,unit,unit/01-01,adv_unit_01-01_08,"{user}: 披露してもらい、審査員が勝敗を決めます。
ことね: 審査員は、プロデューサーが？
{user}: 咲季さんに務めていただきます。","制作人: 由评审来决定胜负。
琴音: 评审是制作人吗？
制作人: 将请咲季同学担任。",3,えっ……？,诶……？,5,咲季
00004715,CSV/unit/01-01/adv_unit_01-01_08.csv,38,unit,unit/01-01,adv_unit_01-01_08,"ことね: 審査員は、プロデューサーが？
{user}: 咲季さんに務めていただきます。
咲季: えっ……？","琴音: 评审是制作人吗？
制作人: 将请咲季同学担任。
咲季: 诶……？",3,わたしが勝敗の判定をする……ってこと？,由我来判定胜负……是这样吗？,19,咲季
00004716,CSV/unit/01-01/adv_unit_01-01_08.csv,43,unit,unit/01-01,adv_unit_01-01_08,"ことね: って言うかもしれないじゃないですかぁ！
{user}: ありえません。こと勝負において……
{user}: 彼女は誰よりも公平ですから。信用できます。","琴音: 这种可能性不是存在吗！
制作人: 不可能。在胜负这件事上……
制作人: 她比任何人都要公平。值得信赖。",3,……わ、わかってるじゃない。,……你、你不是知道的嘛。,14,咲季
00004717,CSV/unit/01-01/adv_unit_01-01_08.csv,45,unit,unit/01-01,adv_unit_01-01_08,"{user}: 彼女は誰よりも公平ですから。信用できます。
咲季: ……わ、わかってるじゃない。
ことね: プロデューサーがそう言うなら……いいですけど。","制作人: 她比任何人都要公平。值得信赖。
咲季: ……你、你不是知道的嘛。
琴音: 既然制作人都这么说了……那好吧。",3,そっちこそ、負けたときズルいとか言わないでよね。,你那边才要保证，输了可别耍赖哦。,24,咲季
00004718,CSV/unit/01-01/adv_unit_01-01_08.csv,47,unit,unit/01-01,adv_unit_01-01_08,"ことね: プロデューサーがそう言うなら……いいですけど。
咲季: そっちこそ、負けたときズルいとか言わないでよね。
ことね: 言わねーし！","琴音: 既然制作人都这么说了……那好吧。
咲季: 你那边才要保证，输了可别耍赖哦。
琴音: 才不会耍赖呢！",3,そ。なら、さっそくわたしから。,那就好。那我先开始咯。,15,咲季
00004719,CSV/unit/01-01/adv_unit_01-01_08.csv,53,unit,unit/01-01,adv_unit_01-01_08,"{user}: （入学するまでの半年――誰よりも本気で）
{user}: （プロよりも濃密に、練習を積み重ねてきたのだろう）
{user}: （――やがて。彼女のダンスが終わる）","制作人: （入学前的半年——她比任何人都要认真）
制作人: （以比专业人士更密集的强度，不断进行着练习吧）
制作人: （——终于。她的舞蹈结束了）",3,ふぅっ……,呼……,5,咲季
00004720,CSV/unit/01-01/adv_unit_01-01_08.csv,54,unit,unit/01-01,adv_unit_01-01_08,"{user}: （プロよりも濃密に、練習を積み重ねてきたのだろう）
{user}: （――やがて。彼女のダンスが終わる）
咲季: ふぅっ……","制作人: （以比专业人士更密集的强度，不断进行着练习吧）
制作人: （——终于。她的舞蹈结束了）
咲季: 呼……",3,どう、プロデューサー？ わたしのダンスは！,怎么样，制作人？我的舞蹈！,21,咲季
00004721,CSV/unit/01-01/adv_unit_01-01_08.csv,61,unit,unit/01-01,adv_unit_01-01_08,"{user}: 期待以上です
{user}: さすが咲季さん
{user}: 感動しました","制作人: 超出预期
制作人: 不愧是咲季同学
制作人: 令人感动",3,そっ、そう……ふぅ～ん……,这、这样啊……嗯～哼……,13,咲季
00004722,CSV/unit/01-01/adv_unit_01-01_08.csv,62,unit,unit/01-01,adv_unit_01-01_08,"{user}: さすが咲季さん
{user}: 感動しました
咲季: そっ、そう……ふぅ～ん……","制作人: 不愧是咲季同学
制作人: 令人感动
咲季: 这、这样啊……嗯～哼……",3,そんなによかったんだっ……ひひっ。,原来这么开心啊……嘻嘻。,17,咲季
00004723,CSV/unit/01-01/adv_unit_01-01_09.csv,5,unit,unit/01-01,adv_unit_01-01_09,"ことね: つ……つっかれたぁ～～～～～～～～～～～～～！
ことね: （久しぶりに――――気持ちよく踊れた気がする）
ことね: （だけど……も～、限界。自分で立てないや）","琴音: 累……累死我啦～～～～～～～～～～～～～！
琴音: （感觉好久没——跳得这么畅快了）
琴音: （但是……啊～到极限了。自己都站不稳了）",3,――ほら。,——给。,5,咲季
00004724,CSV/unit/01-01/adv_unit_01-01_09.csv,9,unit,unit/01-01,adv_unit_01-01_09,"ことね: ……あ、ありがと。
ことね: え～と…………どう、だった？
ことね: （この勝負、あたしとあんた、どっちの勝ち？）","琴音: ……啊、谢谢。
琴音: 那个…………怎么样？
琴音: （这场较量，我和你，到底谁赢了？）",3,…………………………,…………………………,10,咲季
00004725,CSV/unit/01-01/adv_unit_01-01_09.csv,10,unit,unit/01-01,adv_unit_01-01_09,"ことね: え～と…………どう、だった？
ことね: （この勝負、あたしとあんた、どっちの勝ち？）
咲季: …………………………","琴音: 那个…………怎么样？
琴音: （这场较量，我和你，到底谁赢了？）
咲季: …………………………",3,～～～～～～～～～～～～～～～～～～～ッ！,～～～～～～～～～～～～～～～～～～～！,21,咲季
00004726,CSV/unit/01-01/adv_unit_01-01_09.csv,11,unit,unit/01-01,adv_unit_01-01_09,"ことね: （この勝負、あたしとあんた、どっちの勝ち？）
咲季: …………………………
咲季: ～～～～～～～～～～～～～～～～～～～ッ！","琴音: （这场较量，我和你，到底谁赢了？）
咲季: …………………………
咲季: ～～～～～～～～～～～～～～～～～～～！",3,わたしの負け！！！,是我输了！！！,9,咲季
00004727,CSV/unit/01-01/adv_unit_01-01_09.csv,12,unit,unit/01-01,adv_unit_01-01_09,"咲季: …………………………
咲季: ～～～～～～～～～～～～～～～～～～～ッ！
咲季: わたしの負け！！！","咲季: …………………………
咲季: ～～～～～～～～～～～～～～～～～～～！
咲季: 是我输了！！！",3,…………っ。想定内よっ！,…………哼。意料之中啦！,12,咲季
00004728,CSV/unit/01-01/adv_unit_01-01_09.csv,13,unit,unit/01-01,adv_unit_01-01_09,"咲季: ～～～～～～～～～～～～～～～～～～～ッ！
咲季: わたしの負け！！！
咲季: …………っ。想定内よっ！","咲季: ～～～～～～～～～～～～～～～～～～～！
咲季: 是我输了！！！
咲季: …………哼。意料之中啦！",3,わたしよりもず～っと早くから、本気でアイドル活動に,有那么多比我从更早开始,25,咲季
00004729,CSV/unit/01-01/adv_unit_01-01_09.csv,14,unit,unit/01-01,adv_unit_01-01_09,"咲季: わたしの負け！！！
咲季: …………っ。想定内よっ！
咲季: わたしよりもず～っと早くから、本気でアイドル活動に","咲季: 是我输了！！！
咲季: …………哼。意料之中啦！
咲季: 有那么多比我从更早开始",3,取り組んできた人たちが、たくさんいるんだもの！,就认真投入偶像活动的人！,23,咲季
00004730,CSV/unit/01-01/adv_unit_01-01_09.csv,15,unit,unit/01-01,adv_unit_01-01_09,"咲季: …………っ。想定内よっ！
咲季: わたしよりもず～っと早くから、本気でアイドル活動に
咲季: 取り組んできた人たちが、たくさんいるんだもの！","咲季: …………哼。意料之中啦！
咲季: 有那么多比我从更早开始
咲季: 就认真投入偶像活动的人！",3,いまのわたしが、いきなり全員に勝てるなんて、,现在的我怎么可能突然赢过所有人,22,咲季
00004731,CSV/unit/01-01/adv_unit_01-01_09.csv,16,unit,unit/01-01,adv_unit_01-01_09,"咲季: わたしよりもず～っと早くから、本気でアイドル活動に
咲季: 取り組んできた人たちが、たくさんいるんだもの！
咲季: いまのわたしが、いきなり全員に勝てるなんて、","咲季: 有那么多比我从更早开始
咲季: 就认真投入偶像活动的人！
咲季: 现在的我怎么可能突然赢过所有人",3,一番になれるなんて、思ってなかった……！,成为第一名什么的，根本没想过……！,20,咲季
00004732,CSV/unit/01-01/adv_unit_01-01_09.csv,18,unit,unit/01-01,adv_unit_01-01_09,"咲季: いまのわたしが、いきなり全員に勝てるなんて、
咲季: 一番になれるなんて、思ってなかった……！
ことね: ひひ～、強がるなって～。超くやしそーじゃん。","咲季: 现在的我怎么可能突然赢过所有人
咲季: 成为第一名什么的，根本没想过……！
琴音: 嘻嘻～别嘴硬啦～明明超级不甘心的吧。",3,悔しいに決まってるでしょ！,当然不甘心啊！,13,咲季
